a	O
couple	O
day	O
and	O
then	O
might	O
try	O
it	O
again	O
.	O
<EOS>	O
occasionally	O
some	O
leg	B-ADR
cramp	I-ADR
(	O
in	O
lower	O
left	O
leg	O
only	O
)	O
if	O
taken	O
too	O
late	O
in	O
the	O
day	O
.	O
no	O
side	O
effect	O
if	O
taken	O
before	O
noon	O
.	O
this	O
drug	O
ha	O
helped	O
tremendously	O
with	O
ache	B-Symptom
and	O
discomfort	B-Symptom
from	O
the	O
arthritis	B-Symptom
.	O
totally	O
cured	O
the	O
pain	B-Symptom
in	I-Symptom
my	I-Symptom
foot	I-Symptom
from	O
tendonitis	B-Disease
and	O
plantar	B-Disease
fasciitis	I-Disease
.	O
<EOS>	O
took	O
three	O
pill	O
in	O
a	O
day	O
and	O
a	O
half	O
and	O
it	O
put	O
me	O
in	O
the	O
er	O
twice	O
.	O
once	O
for	O
elevated	B-ADR
bloodb	I-ADR
pressure	I-ADR
and	O
dizziness	B-ADR
.	O
other	O
for	O
severe	O
gastritis	B-Disease
.	O
do	O
not	O
take	O
this	O
pill	O
if	O
you	O
have	O
stomach	O
or	O
blood	O
pressure	O
problem	O
.	O
scary	O
pill	O
!	O
.	O
<EOS>	O
lot	O
of	O
stomach	O
gurgling	O
after	O
eating	O
,	O
which	O
ha	O
been	O
consistent	O
even	O
after	O
adjusting	O
to	O
the	O
medication	O
,	O
and	O
initial	O
dos	O
gave	O
diarrhea	B-ADR
for	O
a	O
few	O
day	O
.	O
i	O
have	O
switched	O
to	O
taking	O
it	O
with	O
a	O
snack	O
before	O
bedtime	O
with	O
good	O
result	O
.	O
for	O
me	O
,	O
it	O
ha	O
been	O
very	O
effective	O
pain	O
relief	O
for	O
my	O
chronic	B-Symptom
bone	I-Symptom
joint	I-Symptom
pain	I-Symptom
from	O
a	O
broken	O
elbow	O
.	O
so	O
effective	O
that	O
i	O
wa	O
able	O
to	O
substantially	O
reduce	O
the	O
amount	O
of	O
narcotic	O
pain	O
reliever	O
i	O
wa	O
using	O
once	O
the	O
voltaren	B-Drug
kicked	O
in	O
after	O
about	O
2	O
day	O
.	O
<EOS>	O
i	O
have	O
vaginal	B-ADR
bleeding	I-ADR
and	O
cramping	B-ADR
.	O
.	O
.	O
it	O
taken	O
me	O
almost	O
a	O
week	O
to	O
realize	O
this	O
bleeding	O
is	O
due	O
to	O
the	O
medication	O
.	O
the	O
bleeding	O
started	O
almost	O
immediately	O
after	O
taking	O
the	O
first	O
dose	O
.	O
i	O
initially	O
thought	O
i	O
wa	O
having	O
my	O
period	O
(	O
even	O
though	O
it	O
wa	O
not	O
time	O
)	O
.	O
if	O
anyone	O
can	O
give	O
me	O
info	O
regarding	O
how	O
long	O
this	O
bleeding	O
and	O
cramping	O
last	O
,	O
i	O
would	O
appreciate	O
it	O
.	O
<EOS>	O
it	O
only	O
took	O
three	O
pill	O
only	O
one	O
a	O
day	O
to	O
realize	O
that	O
the	O
side	O
effect	O
can	O
be	O
quite	O
dangerous	O
0	O
on	O
the	O
first	O
night	O
my	O
heart	B-ADR
wa	I-ADR
thumping	I-ADR
pretty	O
hard	O
all	O
night	O
and	O
weird	O
chest	B-ADR
pain	I-ADR
0	O
on	O
second	O
night	O
same	O
thing	O
plus	O
pain	B-ADR
in	I-ADR
my	I-ADR
kidney	I-ADR
area	I-ADR
a	I-ADR
well	I-ADR
a	I-ADR
stomach	I-ADR
0	O
the	O
third	O
night	O
wa	O
all	O
of	O
the	O
night	O
before	O
plus	O
nausea	B-ADR
and	O
skin	B-ADR
irritation	I-ADR
0	O
the	O
side	O
effect	O
quit	O
after	O
4rth	O
night	O
0	O
volteren	B-Drug
did	O
nothing	O
to	O
help	O
my	O
arm	O
0	O
even	O
with	O
a	O
full	O
stomach	O
,	O
this	O
pill	O
can	O
be	O
very	O
hard	O
to	O
handle	O
0	O
side	O
effect	O
can	O
easily	O
bring	O
you	O
closer	O
to	O
the	O
grave	O
0	O
<EOS>	O
this	O
drug	O
may	O
have	O
caused	O
edema	B-ADR
of	I-ADR
finger	I-ADR
and	I-ADR
face	I-ADR
after	O
taking	O
for	O
4	O
day	O
.	O
also	O
may	O
have	O
caused	O
shortness	B-ADR
of	I-ADR
breath	I-ADR
.	O
also	O
some	O
crabbiness	B-ADR
and	O
cramping	B-ADR
(	O
a	O
in	O
menstrual	O
)	O
and	O
spotting	B-ADR
.	O
timing	B-ADR
off	I-ADR
for	I-ADR
a	I-ADR
true	I-ADR
period	I-ADR
,	O
so	O
suspect	O
voltaren	B-Drug
is	O
the	O
culprit	O
.	O
took	O
one	O
50	O
mg	O
pill	O
each	O
day	O
for	O
5	O
day	O
.	O
the	O
first	O
day	O
it	O
seemed	O
to	O
make	O
all	O
the	O
pain	O
of	O
a	O
muscle	B-Symptom
spasm	I-Symptom
in	O
shoulder	O
go	O
away	O
.	O
it	O
almost	O
seemed	O
like	O
a	O
miracle	O
.	O
the	O
effect	O
diminished	O
each	O
day	O
(	O
i	O
have	O
pain	O
almost	O
all	O
the	O
time	O
)	O
and	O
now	O
my	O
face	B-ADR
and	I-ADR
finger	I-ADR
are	I-ADR
swollen	I-ADR
and	O
i	O
am	O
short	B-ADR
of	I-ADR
breath	I-ADR
,	O
cramping	B-ADR
and	O
bloated	B-ADR
.	O
interesting	O
to	O
see	O
female	O
posting	O
similar	O
trouble	O
.	O
i	O
will	O
never	O
take	O
another	O
one	O
of	O
these	O
.	O
<EOS>	O
severe	O
stomach	B-ADR
cramp	I-ADR
and	O
diarea	B-ADR
.	O
headache	B-ADR
and	O
drowsiness	B-ADR
.	O
only	O
took	O
two	O
pill	O
.	O
will	O
never	O
take	O
again	O
due	O
to	O
the	O
severity	O
of	O
the	O
side	O
effect	O
.	O
cramp	B-ADR
so	O
bad	O
that	O
i	O
felt	B-ADR
like	I-ADR
removing	I-ADR
my	I-ADR
intestine	I-ADR
.	O
very	O
scary	O
pill	O
.	O
i	O
done	O
with	O
pill	O
.	O
forever	O
.	O
<EOS>	O
very	O
rough	B-ADR
on	I-ADR
my	I-ADR
stomach	I-ADR
0	O
it	O
doe	O
not	O
matter	O
if	O
i	O
take	O
it	O
with	O
food	O
or	O
not	O
0	O
voltaren	B-Drug
gel	I-Drug
rub	O
is	O
great	O
though	O
!	O
0	O
<EOS>	O
stomach	B-ADR
cramp	I-ADR
,	O
diarrhea	B-ADR
,	O
fatigue	B-ADR
.	O
<EOS>	O
after	O
3	O
dos	O
of	O
this	O
med	O
over	O
24	O
hour	O
period	O
,	O
my	O
pain	B-Symptom
wa	O
better	O
;	O
however	O
,	O
i	O
experienced	O
severe	O
stomach	B-ADR
cramping	I-ADR
and	O
diarrhea	B-ADR
.	O
ibs	B-Disease
,	O
which	O
had	O
been	O
under	O
control	O
,	O
seems	O
to	O
have	O
returned	O
with	O
a	O
vengeance	O
!	O
.	O
<EOS>	O
i	O
wa	O
taking	O
75mg	O
only	O
once	O
every	O
three	O
or	O
four	O
day	O
.	O
at	O
first	O
it	O
wa	O
miraculous	O
,	O
no	O
pain	O
.	O
i	O
felt	O
fabulous	O
,	O
except	O
i	O
did	O
notice	O
mild	B-ADR
headache	I-ADR
.	O
then	O
the	O
side	O
effect	O
kicked	O
in	O
.	O
now	O
,	O
if	O
i	O
take	O
only	O
one	O
pill	O
,	O
i	O
have	O
abdominal	B-ADR
cramp	I-ADR
,	O
followed	O
by	O
diarrhea	B-ADR
,	O
lot	O
of	O
it	O
!	O
also	O
,	O
lot	O
of	O
gas	B-ADR
,	O
gurgling	B-ADR
,	O
mild	B-ADR
cramping	I-ADR
all	O
day	O
.	O
i	O
tried	O
one	O
more	O
today	O
,	O
immediately	O
got	O
a	O
bad	B-ADR
headache	I-ADR
,	O
and	O
cramping	B-ADR
,	O
nausea	B-ADR
,	O
and	O
heartburn	B-ADR
.	O
that	O
doe	O
it	O
.	O
i	O
going	O
back	O
to	O
iubrofen	B-Drug
!	O
.	O
i	O
took	O
this	O
the	O
first	O
time	O
in	O
february	O
2008	O
,	O
and	O
have	O
taken	O
it	O
occasionally	O
since	O
.	O
basically	O
it	O
work	O
great	O
for	O
my	O
pain	B-Symptom
,	O
but	O
i	O
ca	O
not	O
live	O
with	O
the	O
side	O
effect	O
.	O
<EOS>	O
i	O
had	O
no	O
side	O
effect	O
the	O
first	O
two	O
day	O
.	O
the	O
doctor	O
prescribed	O
for	O
me	O
to	O
take	O
2	O
per	O
day	O
and	O
i	O
very	O
glad	O
i	O
did	O
not	O
.	O
i	O
took	O
one	O
per	O
day	O
and	O
this	O
is	O
the	O
third	O
day	O
.	O
my	O
face	B-ADR
ha	I-ADR
felt	I-ADR
numb	I-ADR
most	O
of	O
the	O
day	O
and	O
i	O
feel	O
light	B-ADR
headed	I-ADR
.	O
i	O
had	O
to	O
get	O
up	O
and	O
walk	O
this	O
feeling	O
off	O
,	O
which	O
ha	O
not	O
been	O
fun	O
on	O
the	O
knee	O
.	O
i	O
would	O
not	O
suggest	O
voltaren	B-Drug
because	O
it	O
did	O
nothing	O
for	O
the	O
inflammation	B-Symptom
in	O
the	O
knee	O
and	O
ha	O
me	O
in	O
a	O
panic	O
until	O
i	O
can	O
get	O
this	O
stuff	O
out	O
of	O
my	O
system	O
.	O
<EOS>	O
extreme	O
diarrhea	B-ADR
,	O
vomiting	B-ADR
,	O
extreme	B-ADR
sweating	I-ADR
,	O
dizzyness	B-ADR
,	O
very	B-ADR
weak	I-ADR
,	O
powerful	O
chill	B-ADR
but	O
no	O
fever	O
,	O
bloody	O
discharge	O
.	O
very	O
bad	O
reaction	O
by	O
my	O
body	O
.	O
<EOS>	O
i	O
have	O
vaginal	B-ADR
bleeding	I-ADR
and	O
my	O
vaginal	B-ADR
skin	I-ADR
burn	I-ADR
a	O
lot	O
,	O
my	O
cycle	O
wa	O
back	O
(	O
i	O
menopausal	O
)	O
,	O
breast	B-ADR
pain	I-ADR
other	O
symptom	O
i	O
have	O
:	O
erithema	B-ADR
,	O
my	O
skin	B-ADR
is	I-ADR
so	I-ADR
dry	I-ADR
i	O
have	O
little	O
cut	O
on	O
my	O
hand	O
,	O
i	O
sweating	B-ADR
a	O
lot	O
(	O
usually	O
i	O
do	O
not	O
)	O
,	O
pruritus	B-ADR
ani	I-ADR
etc	O
i	O
took	O
it	O
3	O
time	O
:	O
the	O
first	O
for	O
3	O
day	O
,	O
then	O
i	O
stopped	O
because	O
it	O
did	O
not	O
make	O
great	O
improvement	O
and	O
i	O
had	O
diarrhea	B-ADR
.	O
my	O
doctor	O
told	O
me	O
the	O
symptom	O
had	O
to	O
go	O
away	O
after	O
taking	O
few	O
more	O
second	O
time	O
:	O
i	O
took	O
other	O
3	O
pill	O
in	O
3	O
day	O
.	O
little	O
improvement	O
with	O
the	O
pain	B-Symptom
.	O
i	O
had	O
the	O
first	O
vaginal	B-ADR
bleeding	I-ADR
,	O
a	O
lot	O
of	O
pruritus	B-ADR
and	O
my	O
skin	O
wa	O
all	O
red	O
but	O
i	O
did	O
not	O
know	O
it	O
wa	O
diclofenac	B-Drug
.	O
my	O
doctor	O
prescribed	O
me	O
a	O
topical	O
cream	O
,	O
did	O
some	O
vaginal	O
test	O
to	O
exclude	O
infection	O
.	O
i	O
had	O
my	O
cycle	O
the	O
last	O
one	O
for	O
4	O
day	O
.	O
more	O
problem	O
and	O
this	O
time	O
i	O
had	O
the	O
idea	O
to	O
go	O
on	O
internet	O
and	O
i	O
discovered	O
i	O
had	O
a	O
lot	O
of	O
the	O
side	O
effect	O
by	O
taking	O
it	O
.	O
<EOS>	O
this	O
drug	O
make	O
me	O
so	O
agitated	B-ADR
--	O
insomnia	B-ADR
,	O
hideously	B-ADR
increased	I-ADR
muscle	I-ADR
tension	I-ADR
,	O
short	B-ADR
tempered	I-ADR
,	O
impatient	B-ADR
0	O
it	O
really	O
helped	O
with	O
pain	B-Symptom
in	I-Symptom
hand	I-Symptom
&	I-Symptom
arm	I-Symptom
,	O
but	O
the	O
agitation	B-ADR
is	O
unbearable	O
0	O
i	O
got	O
spasm	B-ADR
in	I-ADR
my	I-ADR
back	I-ADR
from	O
it	O
and	O
had	O
to	O
get	O
therapy	O
for	O
those	O
0	O
i	O
know	O
it	O
doe	O
not	O
make	O
sense	O
with	O
the	O
tiny	O
dose	O
i	O
taking	O
,	O
&	O
they	O
say	O
no	O
systemic	O
effect	O
from	O
the	O
topical	O
gel	O
,	O
but	O
i	O
gone	O
on	O
&	O
off	O
it	O
4	O
or	O
5	O
time	O
now	O
and	O
the	O
effect	O
when	O
using	O
it	O
are	O
unmistakeable	O
0	O
<EOS>	O
unbearable	O
stomach	B-ADR
cramp	I-ADR
on	O
the	O
fifth	O
day	O
--	O
vomiting	B-ADR
for	O
about	O
7	O
hour	O
straight	O
until	O
i	O
went	O
to	O
the	O
emergency	O
room	O
.	O
they	O
ended	O
up	O
cutting	O
out	O
my	O
appendix	O
--	O
i	O
think	O
it	O
wa	O
inflamed	O
due	O
to	O
the	O
medicine	O
.	O
<EOS>	O
taken	O
for	O
excruciating	O
disc	O
related	O
shooting	O
pain	B-Symptom
through	I-Symptom
my	I-Symptom
hip	I-Symptom
and	O
down	O
both	O
leg	O
.	O
wa	O
fine	O
for	O
the	O
first	O
2	O
day	O
,	O
did	O
not	O
feel	O
much	O
change	O
in	O
the	O
pain	O
but	O
started	O
feeling	O
nauseous	B-ADR
all	O
the	O
time	O
which	O
make	O
it	O
hard	O
to	O
take	O
because	O
i	O
need	O
to	O
take	O
them	O
with	O
food	O
.	O
havent	O
had	O
any	O
for	O
2	O
day	O
and	O
still	O
feel	O
sick	O
all	O
the	O
time	O
,	O
i	O
supposed	O
to	O
take	O
them	O
for	O
3	O
week	O
but	O
i	O
think	O
i	O
ll	O
just	O
go	O
back	O
to	O
the	O
dr	O
and	O
ask	O
for	O
the	O
cortisone	B-Drug
injection	I-Drug
.	O
<EOS>	O
i	O
wa	O
on	O
celebrex	B-Drug
till	O
the	O
scare	O
of	O
death	O
took	O
me	O
off	O
.	O
went	O
on	O
voltaren	B-Drug
.	O
had	O
wild	B-ADR
dream	I-ADR
,	O
gurgling	B-ADR
stomach	I-ADR
,	O
tired	B-ADR
,	O
moody	B-ADR
.	O
4	O
month	O
ago	O
my	O
heart	B-ADR
stopped	I-ADR
and	O
they	O
said	O
i	O
have	O
high	B-ADR
blood	I-ADR
press	I-ADR
.	O
i	O
never	O
had	O
it	O
before	O
.	O
i	O
find	O
out	O
on	O
the	O
net	O
that	O
voltaren	B-Drug
over	O
long	O
time	O
can	O
actually	O
cause	O
hypertension	B-ADR
.	O
i	O
now	O
use	O
tylenol	B-Drug
extra	I-Drug
for	O
arthritis	B-Disease
.	O
voltaren	B-Drug
should	O
in	O
my	O
opinion	O
be	O
given	O
rectally	O
to	O
the	O
mfg	O
.	O
it	O
did	O
alleviate	O
the	O
arthritis	B-Symptom
pain	I-Symptom
.	O
it	O
also	O
made	O
me	O
dependent	O
on	O
tagamet	B-Drug
after	O
a	O
few	O
year	O
.	O
theni	O
find	O
out	O
they	O
two	O
are	O
not	O
to	O
be	O
taken	O
together	O
.	O
i	O
wa	O
on	O
voltaren	B-Drug
for	O
over	O
3	O
year	O
.	O
<EOS>	O
none	O
whatsoever	O
.	O
i	O
started	O
taking	O
voltaren	B-Drug
twice	O
a	O
day	O
and	O
then	O
switched	O
to	O
once	O
a	O
day	O
which	O
pretty	O
much	O
take	O
away	O
all	O
my	O
pain	B-Symptom
.	O
however	O
,	O
i	O
have	O
read	O
so	O
much	O
on	O
the	O
side	O
effect	O
that	O
i	O
now	O
only	O
take	O
it	O
once	O
or	O
twice	O
a	O
week	O
.	O
i	O
am	O
68	O
and	O
if	O
i	O
take	O
it	O
every	O
day	O
i	O
feel	O
like	O
a	O
25	O
yr	O
old	O
.	O
it	O
also	O
take	O
care	O
of	O
all	O
my	O
arthritis	B-Disease
pain	O
a	O
well	O
.	O
i	O
love	O
it	O
and	O
wish	O
it	O
did	O
not	O
have	O
so	O
many	O
side	O
effect	O
.	O
<EOS>	O
no	O
side	O
effect	O
whatsoever	O
.	O
after	O
12	O
day	O
on	O
voltaren	B-Drug
(	O
75mg	O
twice	O
daily	O
)	O
i	O
am	O
still	O
bruising	B-Symptom
and	O
having	O
inflammation	B-Symptom
especially	O
around	O
my	O
elbow	O
where	O
the	O
ulner	O
nerve	O
is	O
compressed	O
.	O
have	O
not	O
noticed	O
any	O
difference	O
relief	O
from	O
this	O
drug	O
.	O
i	O
do	O
not	O
have	O
anything	O
bad	O
to	O
say	O
about	O
this	O
drug	O
.	O
it	O
just	O
did	O
not	O
work	O
for	O
me	O
.	O
<EOS>	O
possibly	O
diarrhea	B-ADR
and	O
stomach	B-ADR
pain	I-ADR
,	O
but	O
most	O
likely	O
none	O
because	O
i	O
am	O
taking	O
this	O
with	O
a	O
nasty	O
antibiotic	B-Drug
for	O
a	O
sinus	B-Disease
infection	I-Disease
that	O
definitely	O
cause	O
diarrhea	B-ADR
and	O
nausea	B-ADR
.	O
i	O
wa	O
supposed	O
to	O
take	O
it	O
2x	O
day	O
for	O
7	O
day	O
and	O
then	O
2x	O
day	O
a	O
needed	O
.	O
i	O
completed	O
the	O
7	O
day	O
and	O
then	O
did	O
not	O
take	O
it	O
on	O
the	O
8th	O
day	O
.	O
the	O
pain	B-Symptom
wa	O
immediately	O
worse	O
than	O
before	O
taking	O
voltaren	B-Drug
.	O
it	O
doe	O
help	O
the	O
pain	B-Symptom
in	I-Symptom
my	I-Symptom
knee	I-Symptom
,	O
which	O
is	O
a	O
strained	B-Disease
meniscus	I-Disease
,	O
but	O
i	O
afraid	O
that	O
the	O
drug	O
is	O
masking	O
the	O
pain	B-Symptom
which	O
enables	O
me	O
to	O
overexert	O
my	O
joint	O
and	O
cause	O
more	O
injury	O
.	O
this	O
really	O
make	O
me	O
nervous	O
.	O
i	O
am	O
going	O
to	O
speak	O
with	O
my	O
doctor	O
about	O
this	O
possibility	O
.	O
<EOS>	O
i	O
had	O
an	O
allergic	B-ADR
reaction	I-ADR
to	O
this	O
medication	O
.	O
my	O
skin	O
ha	O
be	O
itchy	B-ADR
,	O
sore	B-ADR
throat	I-ADR
burning	B-ADR
itchy	B-ADR
,	O
and	O
numbness	B-ADR
in	I-ADR
tongue	I-ADR
and	I-ADR
gum	I-ADR
.	O
stop	O
med	O
and	O
been	O
taking	O
benadryl	B-Drug
.	O
<EOS>	O
extreme	O
upset	B-ADR
stomach	I-ADR
.	O
could	B-ADR
not	I-ADR
eat	I-ADR
or	I-ADR
drink	I-ADR
anything	O
.	O
it	O
did	O
take	O
away	O
all	O
of	O
my	O
pain	B-Symptom
and	O
i	O
wa	O
able	O
to	O
sleep	O
very	O
well	O
through	O
the	O
night	O
.	O
it	O
just	O
too	O
bad	O
that	O
it	O
upset	B-ADR
my	I-ADR
stomach	I-ADR
so	O
much	O
.	O
i	O
did	O
not	O
have	O
any	O
other	O
side	O
effect	O
than	O
this	O
one	O
.	O
<EOS>	O
severe	O
stomach	B-ADR
cramp	I-ADR
and	O
diarrhea	B-ADR
.	O
i	O
will	O
never	O
use	O
it	O
again	O
,	O
worst	O
drug	O
ever	O
.	O
<EOS>	O
heartburn	B-ADR
and	O
stomach	B-ADR
upset	I-ADR
.	O
it	O
seems	O
to	O
be	O
working	O
pretty	O
well	O
.	O
i	O
still	O
have	O
pain	B-Symptom
but	O
le	O
severe	O
.	O
i	O
have	O
been	O
somewhat	O
concerned	O
about	O
taking	O
this	O
drug	O
for	O
so	O
long	O
due	O
to	O
the	O
possible	O
side	O
effect	O
,	O
but	O
my	O
dr	O
check	O
me	O
out	O
(	O
blood	O
work	O
,	O
etc	O
)	O
every	O
four	O
month	O
and	O
i	O
seem	O
to	O
be	O
doing	O
allright	O
.	O
i	O
do	O
not	O
want	O
to	O
get	O
started	O
on	O
stronger	O
,	O
possibly	O
habit	O
forming	O
drug	O
.	O
<EOS>	O
8	O
hour	O
after	O
taken	O
voltaren	B-Drug
,	O
i	O
had	O
a	O
severe	O
allergic	B-ADR
reaction	I-ADR
0	O
my	O
skin	B-ADR
felt	I-ADR
like	I-ADR
it	I-ADR
wa	I-ADR
moving	I-ADR
,	O
and	O
the	O
itch	B-ADR
on	I-ADR
my	I-ADR
head	I-ADR
,	O
genitals	B-ADR
and	I-ADR
lip	I-ADR
wa	I-ADR
excruciating	I-ADR
0	O
my	O
lip	B-ADR
started	I-ADR
to	I-ADR
swell	I-ADR
,	O
then	O
my	O
tongue	O
0	O
luckily	O
i	O
had	O
an	O
epipen	B-Drug
in	O
the	O
medicine	O
cupboard	O
,	O
and	O
that	O
saved	O
me	O
0	O
i	O
had	O
taken	O
this	O
medication	O
many	O
time	O
before	O
for	O
gout	B-Disease
and	O
a	O
bit	O
of	O
arthritis	B-Disease
0	O
this	O
wa	O
the	O
first	O
time	O
i	O
had	O
the	O
reaction	O
0	O
i	O
am	O
now	O
severely	O
allergic	O
to	O
nsaid	O
0	O
<EOS>	O
i	O
wa	O
on	O
voltaren	B-Drug
to	O
work	O
a	O
an	O
anti-inflammatory	O
for	O
my	O
infection	B-Symptom
0	O
the	O
drug	O
wa	O
horrible	O
0	O
on	O
second	O
day	O
of	O
my	O
medication	O
,	O
i	O
experience	O
an	O
excruciating	O
pain	B-ADR
in	I-ADR
my	I-ADR
stomach	I-ADR
,	O
like	O
gastric	O
-	O
but	O
much	O
worse	O
0	O
along	O
with	O
that	O
i	O
also	O
had	O
a	O
sharp	B-ADR
pain	I-ADR
on	I-ADR
my	I-ADR
shoulder	I-ADR
and	O
couldnt	O
sit	O
straight	O
0	O
i	O
wa	O
admitted	O
to	O
hospital	O
after	O
20	O
min	O
of	O
the	O
pain	O
and	O
given	O
morphine	B-Drug
when	O
my	O
doc	O
knew	O
that	O
i	O
wa	O
on	O
voltaren	B-Drug
0	O
it	O
wa	O
acute	B-Disease
gastritis	I-Disease
0	O
worst	O
adverse	O
reaction	O
i	O
have	O
ever	O
experience	O
0	O
doc	O
told	O
me	O
to	O
opt	O
for	O
non-nsaids	O
such	O
a	O
aspirin	B-Drug
next	O
time	O
0	O
<EOS>	O
took	O
for	O
2	O
week	O
.	O
towards	O
the	O
end	O
,	O
began	O
getting	O
tightness	B-ADR
in	I-ADR
my	I-ADR
throat	I-ADR
,	O
tingling	B-ADR
eye	I-ADR
and	O
lip	O
.	O
these	O
symptom	O
worsened	O
over	O
the	O
following	O
two	O
week	O
,	O
especially	O
the	O
tightness	O
in	O
my	O
throat	O
until	O
a	O
severe	O
case	O
resulted	O
in	O
me	O
colapsing	O
from	O
a	O
heart	B-ADR
attack	I-ADR
and	O
hospitalised	O
for	O
a	O
week	O
.	O
would	O
never	O
use	O
it	O
again	O
or	O
reccommend	O
it	O
.	O
<EOS>	O
i	O
wa	O
prescribed	O
voltaren-xr	B-Drug
100	O
mg	O
for	O
lower	B-Symptom
back	I-Symptom
pain	I-Symptom
0	O
it	O
worked	O
wonder	O
for	O
my	O
pain	O
-	O
i	O
thought	O
that	O
i	O
had	O
discovered	O
a	O
wonder	O
drug	O
-	O
then	O
after	O
30	O
day	O
i	O
wa	O
at	O
work	O
and	O
started	O
passing	B-ADR
massive	I-ADR
amount	I-ADR
of	I-ADR
blood	I-ADR
without	O
pain	O
or	O
warning	O
0	O
i	O
thought	O
i	O
wa	O
bleeding	B-ADR
to	O
death	O
!	O
i	O
went	O
to	O
the	O
er	O
and	O
wa	O
admitted	O
and	O
had	O
a	O
colonoscopy	O
the	O
next	O
day	O
0	O
the	O
dr	O
discover	O
an	O
ulcer	B-ADR
in	I-ADR
by	I-ADR
lower	I-ADR
bowel	I-ADR
which	O
he	O
belief	O
wa	O
caused	O
by	O
the	O
voltaren	O
0	O
the	O
bleeding	O
ha	O
now	O
stopped	O
and	O
i	O
am	O
ok	O
,	O
but	O
i	O
will	O
never	O
take	O
this	O
drug	O
or	O
any	O
drug	O
in	O
it	O
class	O
again	O
0	O
hindsight	O
is	O
20-20	O
0	O
<EOS>	O
i	O
am	O
very	O
pleased	O
with	O
the	O
result	O
.	O
<EOS>	O
i	O
took	O
this	O
medication	O
for	O
about	O
2	O
week	O
.	O
on	O
day	O
two	O
i	O
noticed	O
a	O
rash	B-ADR
on	O
the	O
outside	O
part	O
of	O
my	O
left	O
arm	O
,	O
then	O
the	O
it	O
spread	O
to	O
to	O
my	O
back	O
and	O
front	O
of	O
my	O
neck	O
by	O
day	O
three	O
.	O
i	O
also	O
noticed	O
some	O
dizziness	B-ADR
,	O
bloated	B-ADR
stomach	I-ADR
,	O
gas	B-ADR
,	O
and	O
muscle	B-ADR
weakness	I-ADR
specially	O
in	O
my	O
back	O
.	O
i	O
had	O
kidney	B-ADR
pain	I-ADR
on	O
the	O
right	O
side	O
to	O
the	O
point	O
i	O
could	O
not	O
bend	O
forwad	O
.	O
i	O
stoped	O
taking	O
this	O
medication	O
by	O
the	O
second	O
week	O
i	O
wa	O
on	O
it	O
,	O
however	O
it	O
is	O
taking	O
me	O
a	O
while	O
to	O
get	O
better	O
from	O
the	O
weakness	B-ADR
,	O
the	O
rash	B-ADR
is	O
improving	O
but	O
my	O
skin	O
is	O
stained	O
with	O
multiple	O
brown	O
dot	O
.	O
i	O
would	O
not	O
recommend	O
this	O
medication	O
.	O
<EOS>	O
serious	O
stomach	B-ADR
discomfort	I-ADR
.	O
diarreha	B-ADR
,	O
cramp	B-ADR
,	O
gas	B-ADR
,	O
bloating	B-ADR
.	O
it	O
started	O
about	O
10	O
day	O
into	O
my	O
treatment	O
.	O
around	O
4	O
hour	O
after	O
i	O
took	O
the	O
pill	O
(	O
on	O
a	O
full	O
stomach	O
)	O
the	O
pain	B-ADR
and	O
diarreha	B-ADR
would	O
start	O
.	O
i	O
stop	O
treatment	O
and	O
went	O
to	O
an	O
over-the-counter	O
med	O
.	O
the	O
kneejoin	B-Symptom
paint	I-Symptom
stopped	O
but	O
the	O
side	O
effect	O
were	O
awful	O
.	O
<EOS>	O
dizziness	B-ADR
,	O
vertigo	B-ADR
,	O
altered	B-ADR
taste	I-ADR
,	O
gas	B-ADR
,	O
little	O
blister	B-ADR
in	I-ADR
my	I-ADR
mouth	I-ADR
,	O
itchy	B-ADR
scalp	I-ADR
.	O
i	O
wa	O
taking	O
the	O
topical	O
gel	O
.	O
it	O
worked	O
quite	O
well	O
.	O
i	O
wa	O
really	O
impressed	O
.	O
however	O
,	O
after	O
21/2	O
month	O
,	O
the	O
side	O
effect	O
started	O
.	O
when	O
i	O
got	O
the	O
vertigo	B-ADR
,	O
i	O
had	O
to	O
discontinue	O
.	O
<EOS>	O
with	O
this	O
one	O
it	O
just	O
make	O
me	O
a	O
little	O
drowsy	B-ADR
!	O
.	O
<EOS>	O
it	O
last	O
all	O
day	O
.	O
<EOS>	O
slight	O
stomach	B-ADR
upset	I-ADR
;	O
blood	B-ADR
in	I-ADR
bowel	I-ADR
movement	I-ADR
,	O
bloating	B-ADR
0	O
the	O
pain	O
is	O
80	O
%	O
gone	O
0	O
limb	B-Finding
and	I-Finding
joint	I-Finding
are	I-Finding
so	I-Finding
much	I-Finding
more	I-Finding
limber	I-Finding
and	O
inflamation	B-Symptom
ha	O
gone	O
down	O
amazingly	O
0	O
started	O
working	O
within	O
a	O
few	O
day	O
0	O
<EOS>	O
despite	O
concern	O
i	O
think	O
it	O
is	O
worth	O
to	O
try	O
this	O
for	O
the	O
long	O
tem	O
.	O
of	O
course	O
caution	O
have	O
to	O
be	O
made	O
.	O
<EOS>	O
so	O
far	O
none	O
.	O
took	O
vioxx	B-Drug
,	O
bextra	B-Drug
,	O
mobic	B-Drug
and	O
ultram	B-Drug
with	O
no	O
relief	O
.	O
just	O
started	O
this	O
and	O
am	O
optomistic	O
it	O
is	O
helping	O
so	O
far	O
.	O
<EOS>	O
not	O
