in	O
patient	O
who	O
have	O
received	O
multiple	O
platinum-based	O
chemotherapy	O
,	O
even	O
in	O
platinum-sensitive	O
case	O
,	O
because	O
cbdca	O
hypersensitivity	O
can	O
occur	O
even	O
with	O
low-dose	O
cbdca	O
administration	O
0	O
<EOS>	O
our	O
report	O
suggested	O
that	O
cbdca	B-Drug
hypersensitivity	B-ADR
wa	O
correlated	O
with	O
the	O
total	O
dose	O
of	O
previously	O
administered	O
platinum	O
agent	O
and	O
that	O
cbdca	O
should	O
be	O
excluded	O
in	O
patient	O
who	O
have	O
received	O
multiple	O
platinum-based	O
chemotherapy	O
,	O
even	O
in	O
platinum-sensitive	O
case	O
,	O
because	O
cbdca	O
hypersensitivity	O
can	O
occur	O
even	O
with	O
low-dose	O
cbdca	O
administration	O
0	O
<EOS>	O
we	O
report	O
five	O
case	O
of	O
carboplatin	B-Drug
(	O
cbdca	O
)	O
hypersensitivity	B-ADR
after	O
weekly	O
low-dose	O
paclitaxel	O
(	O
60	O
mg	O
/	O
m2	O
)	O
/cbdca	O
(	O
area	O
under	O
the	O
concentration	O
curve	O
=	O
2	O
)	O
therapy	O
in	O
patient	O
with	O
recurrent	O
ovarian	O
cancer	O
receiving	O
multiple	O
platinum-based	O
chemotherapy	O
0	O
<EOS>	O
we	O
report	O
five	O
case	O
of	O
carboplatin	O
(	O
cbdca	B-Drug
)	O
hypersensitivity	B-ADR
after	O
weekly	O
low-dose	O
paclitaxel	O
(	O
60	O
mg	O
/	O
m2	O
)	O
/cbdca	O
(	O
area	O
under	O
the	O
concentration	O
curve	O
=	O
2	O
)	O
therapy	O
in	O
patient	O
with	O
recurrent	O
ovarian	O
cancer	O
receiving	O
multiple	O
platinum-based	O
chemotherapy	O
0	O
<EOS>	O
we	O
report	O
five	O
case	O
of	O
carboplatin	O
(	O
cbdca	O
)	O
hypersensitivity	B-ADR
after	O
weekly	O
low-dose	O
paclitaxel	B-Drug
(	O
60	O
mg	O
/	O
m2	O
)	O
/cbdca	O
(	O
area	O
under	O
the	O
concentration	O
curve	O
=	O
2	O
)	O
therapy	O
in	O
patient	O
with	O
recurrent	O
ovarian	O
cancer	O
receiving	O
multiple	O
platinum-based	O
chemotherapy	O
0	O
<EOS>	O
treatment	O
/	O
outcome	O
:	O
standard	O
anti-tuberculosis	O
therapy	O
wa	O
administered	O
but	O
wa	O
complicated	O
by	O
interaction	O
with	O
cyclosporine	B-Drug
and	O
drug-induced	O
cholestasis	B-ADR
0	O
<EOS>	O
chronic	O
fentanyl	B-Drug
application	O
induces	O
adrenocortical	B-ADR
insufficiency	I-ADR
0	O
<EOS>	O
we	O
report	O
a	O
case	O
of	O
a	O
64-year-old	O
man	O
with	O
secondary	O
adrenocortical	B-ADR
insufficiency	I-ADR
who	O
ha	O
been	O
on	O
a	O
chronic	O
transdermal	O
fentanyl	B-Drug
treatment	O
because	O
of	O
sciatic	O
pain	O
syndrome	O
0	O
<EOS>	O
fluphenazine-induced	B-Drug
neuroleptic	B-ADR
malignant	I-ADR
syndrome	I-ADR
in	O
a	O
schizophrenic	O
patient	O
0	O
<EOS>	O
objective	O
:	O
to	O
report	O
a	O
case	O
of	O
neuroleptic	B-ADR
malignant	I-ADR
syndrome	I-ADR
(	O
nm	O
)	O
associated	O
with	O
fluphenazine	B-Drug
in	O
a	O
schizophrenic	O
patient	O
and	O
review	O
the	O
literature	O
related	O
to	O
this	O
condition	O
0	O
<EOS>	O
objective	O
:	O
to	O
report	O
a	O
case	O
of	O
neuroleptic	O
malignant	O
syndrome	O
(	O
nm	B-ADR
)	O
associated	O
with	O
fluphenazine	B-Drug
in	O
a	O
schizophrenic	O
patient	O
and	O
review	O
the	O
literature	O
related	O
to	O
this	O
condition	O
0	O
<EOS>	O
intraventricular	O
vancomycin-induced	B-Drug
cerebrospinal	B-ADR
fluid	I-ADR
eosinophilia	I-ADR
:	O
report	O
of	O
two	O
patient	O
0	O
<EOS>	O
we	O
propose	O
a	O
mechanism	O
of	O
vancomycin-induced	B-Drug
mast	O
cell	O
degranulation	O
and	O
subsequent	O
release	O
of	O
eosinophil	O
chemotactic	O
factor	O
a	O
a	O
cause	O
of	O
csfe	B-ADR
0	O
<EOS>	O
we	O
report	O
two	O
case	O
of	O
cerebrospinal	B-ADR
fluid	I-ADR
eosinophilia	I-ADR
(	O
csfe	O
)	O
secondary	O
to	O
the	O
intraventricular	O
administration	O
of	O
vancomycin	B-Drug
0	O
<EOS>	O
we	O
report	O
two	O
case	O
of	O
cerebrospinal	O
fluid	O
eosinophilia	O
(	O
csfe	B-ADR
)	O
secondary	O
to	O
the	O
intraventricular	O
administration	O
of	O
vancomycin	B-Drug
0	O
<EOS>	O
successful	O
recovery	O
from	O
interstitial	B-ADR
pneumonitis	I-ADR
,	O
induced	O
by	O
bicalutamide	B-Drug
and	O
leuprorelin	O
acetate	O
given	O
a	O
treatment	O
for	O
prostate	O
cancer	O
0	O
<EOS>	O
successful	O
recovery	O
from	O
interstitial	B-ADR
pneumonitis	I-ADR
,	O
induced	O
by	O
bicalutamide	O
and	O
leuprorelin	B-Drug
acetate	I-Drug
given	O
a	O
treatment	O
for	O
prostate	O
cancer	O
0	O
<EOS>	O
we	O
report	O
a	O
case	O
of	O
interstitial	B-ADR
pneumonitis	I-ADR
induced	O
by	O
bicalutamide	B-Drug
and	O
/	O
or	O
leuprorelin	O
acetate	O
given	O
a	O
therapy	O
for	O
prostate	O
cancer	O
,	O
in	O
which	O
the	O
pneumonitis	O
wa	O
successfully	O
managed	O
by	O
steroid	O
treatment	O
0	O
<EOS>	O
we	O
report	O
a	O
case	O
of	O
interstitial	B-ADR
pneumonitis	I-ADR
induced	O
by	O
bicalutamide	O
and	O
/	O
or	O
leuprorelin	B-Drug
acetate	I-Drug
given	O
a	O
therapy	O
for	O
prostate	O
cancer	O
,	O
in	O
which	O
the	O
pneumonitis	O
wa	O
successfully	O
managed	O
by	O
steroid	O
treatment	O
0	O
<EOS>	O
conclusion	O
:	O
in	O
these	O
3	O
case	O
,	O
the	O
unique	O
positive	O
ocular	O
finding	O
wa	O
corneal	B-ADR
endothelial	I-ADR
deposit	I-ADR
,	O
which	O
may	O
be	O
related	O
to	O
the	O
use	O
of	O
rifabutin	B-Drug
0	O
<EOS>	O
corneal	B-ADR
endothelial	I-ADR
deposit	I-ADR
associated	O
with	O
rifabutin	B-Drug
use	O
0	O
<EOS>	O
purpose	O
:	O
the	O
aim	O
of	O
this	O
study	O
wa	O
to	O
report	O
on	O
the	O
possible	O
development	O
of	O
corneal	B-ADR
endothelial	I-ADR
deposit	I-ADR
resulting	O
from	O
the	O
use	O
of	O
rifabutin	B-Drug
0	O
<EOS>	O
result	O
:	O
all	O
case	O
developed	O
corneal	B-ADR
endothelial	I-ADR
deposit	I-ADR
after	O
previous	O
use	O
of	O
rifabutin	B-Drug
0	O
<EOS>	O
case	O
:	O
a	O
malignant	B-ADR
mixed	I-ADR
mesodermal	I-ADR
tumor	I-ADR
wa	O
diagnosed	O
in	O
a	O
64-year-old	O
woman	O
with	O
a	O
bicornuate	O
uterus	O
while	O
she	O
wa	O
taking	O
raloxifene	B-Drug
for	O
osteoporosis	O
prevention	O
0	O
<EOS>	O
conclusion	O
:	O
there	O
may	O
be	O
an	O
association	O
between	O
raloxifene	B-Drug
and	O
the	O
development	O
of	O
malignant	B-ADR
mixed	I-ADR
mesodermal	I-ADR
tumor	I-ADR
0	O
<EOS>	O
malignant	B-ADR
mixed	I-ADR
mullerian	I-ADR
tumor	I-ADR
of	I-ADR
the	I-ADR
uterus	I-ADR
in	O
a	O
patient	O
taking	O
raloxifene	B-Drug
0	O
<EOS>	O
we	O
report	O
a	O
case	O
of	O
a	O
woman	O
in	O
whom	O
a	O
malignant	B-ADR
mixed	I-ADR
mesodermal	I-ADR
tumor	I-ADR
wa	O
diagnosed	O
while	O
she	O
wa	O
taking	O
raloxifene	B-Drug
,	O
which	O
is	O
also	O
a	O
selective	O
estrogen	O
receptor	O
modulator	O
0	O
<EOS>	O
herein	O
we	O
report	O
four	O
patient	O
who	O
underwent	O
liver	O
transplantation	O
and	O
developed	O
neutropenia	B-ADR
while	O
receiving	O
mmf	B-Drug
0	O
<EOS>	O
mycophenolate	B-Drug
mofetil-induced	I-Drug
neutropenia	B-ADR
in	O
liver	O
transplantation	O
0	O
<EOS>	O
the	O
mean	O
time	O
from	O
starting	O
mmf	B-Drug
to	O
the	O
development	O
of	O
neutropenia	B-ADR
wa	O
4	O
month	O
0	O
<EOS>	O
the	O
side	O
effect	O
of	O
mmf	B-Drug
,	O
such	O
a	O
bone	B-ADR
marrow	I-ADR
toxicity	I-ADR
,	O
have	O
been	O
reported	O
0	O
<EOS>	O
a	O
previous	O
review	O
described	O
data	O
on	O
15	O
patient	O
who	O
experienced	O
acute	B-ADR
hemoglobinemia	I-ADR
or	O
hemoglobinuria	O
following	O
anti-d	B-Drug
igiv	I-Drug
administration	O
for	O
itp	O
or	O
secondary	O
thrombocytopenia	O
0	O
<EOS>	O
a	O
previous	O
review	O
described	O
data	O
on	O
15	O
patient	O
who	O
experienced	O
acute	O
hemoglobinemia	O
or	O
hemoglobinuria	B-ADR
following	O
anti-d	B-Drug
igiv	I-Drug
administration	O
for	O
itp	O
or	O
secondary	O
thrombocytopenia	O
0	O
<EOS>	O
disseminated	O
intravascular	O
coagulation	O
associated	O
with	O
acute	B-ADR
hemoglobinemia	I-ADR
or	O
hemoglobinuria	O
following	O
rh	B-Drug
(	I-Drug
0	I-Drug
)	I-Drug
(	I-Drug
d	I-Drug
)	I-Drug
immune	I-Drug
globulin	I-Drug
intravenous	O
administration	O
for	O
immune	O
thrombocytopenic	O
purpura	O
0	O
<EOS>	O
disseminated	B-ADR
intravascular	I-ADR
coagulation	I-ADR
associated	O
with	O
acute	O
hemoglobinemia	O
or	O
hemoglobinuria	O
following	O
rh	B-Drug
(	I-Drug
0	I-Drug
)	I-Drug
(	I-Drug
d	I-Drug
)	I-Drug
immune	I-Drug
globulin	I-Drug
intravenous	O
administration	O
for	O
immune	O
thrombocytopenic	O
purpura	O
0	O
<EOS>	O
disseminated	O
intravascular	O
coagulation	O
associated	O
with	O
acute	O
hemoglobinemia	O
or	O
hemoglobinuria	B-ADR
following	O
rh	B-Drug
(	I-Drug
0	I-Drug
)	I-Drug
(	I-Drug
d	I-Drug
)	I-Drug
immune	I-Drug
globulin	I-Drug
intravenous	O
administration	O
for	O
immune	O
thrombocytopenic	O
purpura	O
0	O
<EOS>	O
that	O
review	O
suggested	O
that	O
patient	O
receiving	O
anti-d	B-Drug
igiv	I-Drug
be	O
monitored	O
for	O
those	O
and	O
other	O
potential	O
complication	O
of	O
hemoglobinemia	O
,	O
particularly	O
disseminated	O
intravascular	O
coagulation	O
(	O
dic	B-ADR
)	O
0	O
<EOS>	O
that	O
review	O
suggested	O
that	O
patient	O
receiving	O
anti-d	B-Drug
igiv	I-Drug
be	O
monitored	O
for	O
those	O
and	O
other	O
potential	O
complication	O
of	O
hemoglobinemia	O
,	O
particularly	O
disseminated	B-ADR
intravascular	I-ADR
coagulation	I-ADR
(	O
dic	O
)	O
0	O
<EOS>	O
that	O
review	O
suggested	O
that	O
patient	O
receiving	O
anti-d	B-Drug
igiv	I-Drug
be	O
monitored	O
for	O
those	O
and	O
other	O
potential	O
complication	O
of	O
hemoglobinemia	B-ADR
,	O
particularly	O
disseminated	O
intravascular	O
coagulation	O
(	O
dic	O
)	O
0	O
<EOS>	O
the	O
purpose	O
of	O
this	O
review	O
is	O
to	O
increase	O
awareness	O
among	O
physician	O
and	O
other	O
health	O
care	O
professional	O
that	O
dic	B-ADR
may	O
be	O
a	O
rare	O
but	O
potentially	O
severe	O
complication	O
of	O
anti-d	B-Drug
igiv	I-Drug
treatment	O
0	O
<EOS>	O
this	O
review	O
present	O
the	O
first	O
case	O
series	O
of	O
dic	O
associated	O
with	O
acute	B-ADR
hemoglobinemia	I-ADR
or	O
hemoglobinuria	O
following	O
anti-d	B-Drug
igiv	I-Drug
administration	O
for	O
itp	O
0	O
<EOS>	O
this	O
review	O
present	O
the	O
first	O
case	O
series	O
of	O
dic	B-ADR
associated	O
with	O
acute	O
hemoglobinemia	O
or	O
hemoglobinuria	O
following	O
anti-d	B-Drug
igiv	I-Drug
administration	O
for	O
itp	O
0	O
<EOS>	O
this	O
review	O
present	O
the	O
first	O
case	O
series	O
of	O
dic	O
associated	O
with	O
acute	O
hemoglobinemia	O
or	O
hemoglobinuria	B-ADR
following	O
anti-d	B-Drug
igiv	I-Drug
administration	O
for	O
itp	O
0	O
<EOS>	O
after	O
the	O
second	O
infliximab	B-Drug
infusion	O
,	O
he	O
wa	O
found	O
to	O
have	O
a	O
severe	B-ADR
transient	I-ADR
neutropenia	I-ADR
(	O
0.5	O
x	O
10	O
(	O
9	O
)	O
/l	O
)	O
0	O
<EOS>	O
drug-induced	O
agranulocytosis	B-ADR
during	O
treatment	O
with	O
infliximab	B-Drug
in	O
enteropathic	O
spondyloarthropathy	O
0	O
<EOS>	O
these	O
data	O
indicated	O
that	O
infliximab	B-Drug
possibly	O
triggered	O
production	O
of	O
granulocyte	O
and	O
neutrophil	O
autoantibody	O
with	O
resultant	O
autoimmune	B-ADR
agranulocytosis	I-ADR
0	O
<EOS>	O
these	O
data	O
indicated	O
that	O
infliximab	B-Drug
possibly	O
triggered	O
production	B-ADR
of	I-ADR
granulocyte	I-ADR
and	I-ADR
neutrophil	I-ADR
autoantibody	I-ADR
with	O
resultant	O
autoimmune	O
agranulocytosis	O
0	O
<EOS>	O
however	O
,	O
peripheral	O
neuropathy	O
and	O
bone	B-ADR
marrow	I-ADR
depression	I-ADR
led	O
to	O
linezolid	B-Drug
withdrawal	O
in	O
seven	O
patient	O
,	O
and	O
neuropathy	O
may	O
not	O
be	O
fully	O
reversible	O
in	O
all	O
patient	O
0	O
<EOS>	O
however	O
,	O
peripheral	O
neuropathy	B-ADR
and	O
bone	O
marrow	O
depression	O
led	O
to	O
linezolid	B-Drug
withdrawal	O
in	O
seven	O
patient	O
,	O
and	O
neuropathy	O
may	O
not	O
be	O
fully	O
reversible	O
in	O
all	O
patient	O
0	O
<EOS>	O
however	O
,	O
peripheral	B-ADR
neuropathy	I-ADR
and	O
bone	O
marrow	O
depression	O
led	O
to	O
linezolid	B-Drug
withdrawal	O
in	O
seven	O
patient	O
,	O
and	O
neuropathy	O
may	O
not	O
be	O
fully	O
reversible	O
in	O
all	O
patient	O
0	O
<EOS>	O
six	O
patient	O
developed	O
peripheral	O
neuropathy	O
and	O
five	O
patient	O
bone	B-ADR
marrow	I-ADR
depression	I-ADR
,	O
blood	O
transfusion	O
were	O
given	O
to	O
three	O
patient	O
and	O
in	O
all	O
five	O
patient	O
bone	O
marrow	O
function	O
normalized	O
after	O
cessation	O
of	O
linezolid	B-Drug
0	O
<EOS>	O
six	O
patient	O
developed	O
peripheral	B-ADR
neuropathy	I-ADR
and	O
five	O
patient	O
bone	O
marrow	O
depression	O
,	O
blood	O
transfusion	O
were	O
given	O
to	O
three	O
patient	O
and	O
in	O
all	O
five	O
patient	O
bone	O
marrow	O
function	O
normalized	O
after	O
cessation	O
of	O
linezolid	B-Drug
0	O
<EOS>	O
a	O
case	O
of	O
high-grade	B-ADR
endometrial	I-ADR
stromal	I-ADR
sarcoma	I-ADR
,	O
confined	O
into	O
an	O
intrauterine	O
polypoid	O
growth	O
,	O
in	O
a	O
woman	O
with	O
a	O
history	O
of	O
breast	O
cancer	O
who	O
wa	O
treated	O
with	O
adjuvant	O
tamoxifen	B-Drug
0	O
<EOS>	O
a	O
case	O
of	O
high-grade	O
endometrial	O
stromal	O
sarcoma	O
,	O
confined	O
into	O
an	O
intrauterine	B-ADR
polypoid	I-ADR
growth	I-ADR
,	O
in	O
a	O
woman	O
with	O
a	O
history	O
of	O
breast	O
cancer	O
who	O
wa	O
treated	O
with	O
adjuvant	O
tamoxifen	B-Drug
0	O
<EOS>	O
high-grade	B-ADR
endometrial	I-ADR
stromal	I-ADR
sarcoma	I-ADR
after	O
tamoxifen	B-Drug
therapy	O
for	O
breast	O
cancer	O
0	O
<EOS>	O
in	O
deciding	O
if	O
tamoxifen	B-Drug
therapy	O
is	O
warranted	O
,	O
all	O
potentially	O
life-threatening	O
adverse	O
event	O
associated	O
with	O
tamoxifen	O
should	O
be	O
considered	O
,	O
including	O
endometrial	B-ADR
adenocarcinoma	I-ADR
or	O
uterine	O
sarcoma	O
0	O
<EOS>	O
in	O
deciding	O
if	O
tamoxifen	B-Drug
therapy	O
is	O
warranted	O
,	O
all	O
potentially	O
life-threatening	O
adverse	O
event	O
associated	O
with	O
tamoxifen	O
should	O
be	O
considered	O
,	O
including	O
endometrial	B-ADR
adenocarcinoma	I-ADR
or	O
uterine	O
sarcoma	O
0	O
<EOS>	O
in	O
deciding	O
if	O
tamoxifen	B-Drug
therapy	O
is	O
warranted	O
,	O
all	O
potentially	O
life-threatening	O
adverse	O
event	O
associated	O
with	O
tamoxifen	O
should	O
be	O
considered	O
,	O
including	O
endometrial	O
adenocarcinoma	O
or	O
uterine	B-ADR
sarcoma	I-ADR
0	O
<EOS>	O
in	O
deciding	O
if	O
tamoxifen	B-Drug
therapy	O
is	O
warranted	O
,	O
all	O
potentially	O
life-threatening	O
adverse	O
event	O
associated	O
with	O
tamoxifen	O
should	O
be	O
considered	O
,	O
including	O
endometrial	O
adenocarcinoma	O
or	O
uterine	B-ADR
sarcoma	I-ADR
0	O
<EOS>	O
after	O
only	O
the	O
third	O
dose	O
of	O
pentamidine	B-Drug
,	O
it	O
wa	O
noted	O
that	O
the	O
patient	O
heart	B-ADR
rate	I-ADR
had	I-ADR
decreased	I-ADR
to	O
48	O
beat	O
/	O
minute	O
0	O
<EOS>	O
although	O
various	O
manifestation	O
of	O
pentamidine-induced	B-Drug
cardiotoxicity	B-ADR
have	O
been	O
reported	O
,	O
to	O
our	O
knowledge	O
,	O
second-degree	O
heart	O
block	O
associated	O
with	O
this	O
agent	O
ha	O
not	O
been	O
described	O
0	O
<EOS>	O
although	O
various	O
manifestation	O
of	O
pentamidine-induced	B-Drug
cardiotoxicity	O
have	O
been	O
reported	O
,	O
to	O
our	O
knowledge	O
,	O
second-degree	B-ADR
heart	I-ADR
block	I-ADR
associated	O
with	O
this	O
agent	O
ha	O
not	O
been	O
described	O
0	O
<EOS>	O
clinician	O
should	O
be	O
vigilant	O
when	O
monitoring	O
for	O
cardiotoxicity	B-ADR
in	O
patient	O
receiving	O
pentamidine	B-Drug
throughout	O
the	O
duration	O
of	O
therapy	O
0	O
<EOS>	O
early-onset	O
pentamidine-associated	B-Drug
second-degree	B-ADR
heart	I-ADR
block	I-ADR
and	O
sinus	O
bradycardia	O
:	O
case	O
report	O
and	O
review	O
of	O
the	O
literature	O
0	O
<EOS>	O
early-onset	O
pentamidine-associated	B-Drug
second-degree	O
heart	O
block	O
and	O
sinus	B-ADR
bradycardia	I-ADR
:	O
case	O
report	O
and	O
review	O
of	O
the	O
literature	O
0	O
<EOS>	O
falling	B-ADR
backward	I-ADR
in	O
two	O
elderly	O
patient	O
taking	O
bupropion	B-Drug
0	O
<EOS>	O
result	O
:	O
both	O
patient	O
experienced	O
a	O
previously	O
unreported	O
side	O
effect	O
--	O
falling	B-ADR
backward	I-ADR
--	O
associated	O
with	O
bupropion	B-Drug
use	O
0	O
<EOS>	O
ophthalmologic	B-ADR
and	I-ADR
neurologic	I-ADR
finding	I-ADR
in	O
two	O
child	O
exposed	O
to	O
vigabatrin	B-Drug
in	O
utero	O
0	O
<EOS>	O
the	O
knowledge	O
concerning	O
vgb-associated	B-Drug
visual	B-ADR
dysfunction	I-ADR
in	O
pediatric	O
patient	O
,	O
particularly	O
in	O
those	O
who	O
have	O
been	O
exposed	O
to	O
vgb	O
in	O
utero	O
is	O
limited	O
0	O
<EOS>	O
vigabatrin-induced	B-Drug
visual	B-ADR
field	I-ADR
defect	I-ADR
are	O
at	O
present	O
the	O
most	O
important	O
safety	O
issue	O
in	O
the	O
use	O
of	O
the	O
drug	O
0	O
<EOS>	O
we	O
explored	O
ophthalmic	B-ADR
and	I-ADR
neurologic	I-ADR
finding	I-ADR
in	O
two	O
child	O
who	O
have	O
been	O
exposed	O
prenatally	O
to	O
vgb	B-Drug
0	O
<EOS>	O
background	O
:	O
interferon	O
(	O
ifn	B-Drug
)	O
-associated	O
retinopathy	O
is	O
typically	O
characterized	O
by	O
retinal	O
hemorrhage	O
and	O
cotton	B-ADR
wool	I-ADR
spot	I-ADR
at	O
the	O
posterior	O
fundus	O
,	O
but	O
visual	O
function	O
is	O
usually	O
maintained	O
0	O
<EOS>	O
background	O
:	O
interferon	B-Drug
(	O
ifn	O
)	O
-associated	O
retinopathy	O
is	O
typically	O
characterized	O
by	O
retinal	O
hemorrhage	O
and	O
cotton	B-ADR
wool	I-ADR
spot	I-ADR
at	O
the	O
posterior	O
fundus	O
,	O
but	O
visual	O
function	O
is	O
usually	O
maintained	O
0	O
<EOS>	O
background	O
:	O
interferon	O
(	O
ifn	B-Drug
)	O
-associated	O
retinopathy	O
is	O
typically	O
characterized	O
by	O
retinal	B-ADR
hemorrhage	I-ADR
and	O
cotton	O
wool	O
spot	O
at	O
the	O
posterior	O
fundus	O
,	O
but	O
visual	O
function	O
is	O
usually	O
maintained	O
0	O
<EOS>	O
background	O
:	O
interferon	B-Drug
(	O
ifn	O
)	O
-associated	O
retinopathy	O
is	O
typically	O
characterized	O
by	O
retinal	B-ADR
hemorrhage	I-ADR
and	O
cotton	O
wool	O
spot	O
at	O
the	O
posterior	O
fundus	O
,	O
but	O
visual	O
function	O
is	O
usually	O
maintained	O
0	O
<EOS>	O
background	O
:	O
interferon	O
(	O
ifn	B-Drug
)	O
-associated	O
retinopathy	B-ADR
is	O
typically	O
characterized	O
by	O
retinal	O
hemorrhage	O
and	O
cotton	O
wool	O
spot	O
at	O
the	O
posterior	O
fundus	O
,	O
but	O
visual	O
function	O
is	O
usually	O
maintained	O
0	O
<EOS>	O
background	O
:	O
interferon	B-Drug
(	O
ifn	O
)	O
-associated	O
retinopathy	B-ADR
is	O
typically	O
characterized	O
by	O
retinal	O
hemorrhage	O
and	O
cotton	O
wool	O
spot	O
at	O
the	O
posterior	O
fundus	O
,	O
but	O
visual	O
function	O
is	O
usually	O
maintained	O
0	O
<EOS>	O
clinical	O
course	O
of	O
macular	B-ADR
edema	I-ADR
in	O
two	O
case	O
of	O
interferon-associated	B-Drug
retinopathy	O
observed	O
by	O
optical	O
coherence	O
tomography	O
0	O
<EOS>	O
clinical	O
course	O
of	O
macular	O
edema	O
in	O
two	O
case	O
of	O
interferon-associated	B-Drug
retinopathy	B-ADR
observed	O
by	O
optical	O
coherence	O
tomography	O
0	O
<EOS>	O
conclusion	O
:	O
during	O
and	O
after	O
ifn	B-Drug
therapy	O
,	O
oct	O
is	O
a	O
useful	O
examination	O
technique	O
for	O
revealing	O
macular	O
edema	O
in	O
patient	O
who	O
have	O
decreased	B-ADR
vision	I-ADR
0	O
<EOS>	O
conclusion	O
:	O
during	O
and	O
after	O
ifn	B-Drug
therapy	O
,	O
oct	O
is	O
a	O
useful	O
examination	O
technique	O
for	O
revealing	O
macular	B-ADR
edema	I-ADR
in	O
patient	O
who	O
have	O
decreased	O
vision	O
0	O
<EOS>	O
ophthalmologist	O
should	O
be	O
aware	O
of	O
the	O
ocular	O
side	O
effect	O
of	O
ifn	B-Drug
therapy	O
and	O
carefully	O
monitor	O
patient	O
for	O
the	O
possible	O
occurrence	O
of	O
hypoalbuminemia	B-ADR
and	O
thrombocytopenia	O
0	O
<EOS>	O
ophthalmologist	O
should	O
be	O
aware	O
of	O
the	O
ocular	B-ADR
side	I-ADR
effect	I-ADR
of	O
ifn	B-Drug
therapy	O
and	O
carefully	O
monitor	O
patient	O
for	O
the	O
possible	O
occurrence	O
of	O
hypoalbuminemia	O
and	O
thrombocytopenia	O
0	O
<EOS>	O
ophthalmologist	O
should	O
be	O
aware	O
of	O
the	O
ocular	O
side	O
effect	O
of	O
ifn	B-Drug
therapy	O
and	O
carefully	O
monitor	O
patient	O
for	O
the	O
possible	O
occurrence	O
of	O
hypoalbuminemia	O
and	O
thrombocytopenia	B-ADR
0	O
<EOS>	O
the	O
former	O
patient	O
had	O
complained	O
once	O
that	O
his	O
visual	B-ADR
acuity	I-ADR
had	I-ADR
decreased	I-ADR
after	O
the	O
termination	O
of	O
ifn	B-Drug
therapy	O
,	O
and	O
the	O
latter	O
patient	O
complained	O
twice	O
during	O
ifn	O
therapy	O
that	O
his	O
visual	O
acuity	O
had	O
decreased	O
0	O
<EOS>	O
the	O
former	O
patient	O
had	O
complained	O
once	O
that	O
his	O
visual	B-ADR
acuity	I-ADR
had	I-ADR
decreased	I-ADR
after	O
the	O
termination	O
of	O
ifn	B-Drug
therapy	O
,	O
and	O
the	O
latter	O
patient	O
complained	O
twice	O
during	O
ifn	O
therapy	O
that	O
his	O
visual	O
acuity	O
had	O
decreased	O
0	O
<EOS>	O
with	O
the	O
use	O
of	O
optical	O
coherence	O
tomography	O
(	O
oct	O
)	O
,	O
two	O
patient	O
with	O
ifn-associated	B-Drug
retinopathy	O
who	O
had	O
developed	O
macular	B-ADR
edema	I-ADR
and	O
reduced	O
visual	O
acuity	O
during	O
the	O
clinical	O
course	O
of	O
ifn	O
therapy	O
were	O
observed	O
0	O
<EOS>	O
with	O
the	O
use	O
of	O
optical	O
coherence	O
tomography	O
(	O
oct	O
)	O
,	O
two	O
patient	O
with	O
ifn-associated	B-Drug
retinopathy	O
who	O
had	O
developed	O
macular	B-ADR
edema	I-ADR
and	O
reduced	O
visual	O
acuity	O
during	O
the	O
clinical	O
course	O
of	O
ifn	O
therapy	O
were	O
observed	O
0	O
<EOS>	O
with	O
the	O
use	O
of	O
optical	O
coherence	O
tomography	O
(	O
oct	O
)	O
,	O
two	O
patient	O
with	O
ifn-associated	B-Drug
retinopathy	O
who	O
had	O
developed	O
macular	O
edema	O
and	O
reduced	B-ADR
visual	I-ADR
acuity	I-ADR
during	O
the	O
clinical	O
course	O
of	O
ifn	O
therapy	O
were	O
observed	O
0	O
<EOS>	O
with	O
the	O
use	O
of	O
optical	O
coherence	O
tomography	O
(	O
oct	O
)	O
,	O
two	O
patient	O
with	O
ifn-associated	B-Drug
retinopathy	O
who	O
had	O
developed	O
macular	O
edema	O
and	O
reduced	B-ADR
visual	I-ADR
acuity	I-ADR
during	O
the	O
clinical	O
course	O
of	O
ifn	O
therapy	O
were	O
observed	O
0	O
<EOS>	O
with	O
the	O
use	O
of	O
optical	O
coherence	O
tomography	O
(	O
oct	O
)	O
,	O
two	O
patient	O
with	O
ifn-associated	B-Drug
retinopathy	B-ADR
who	O
had	O
developed	O
macular	O
edema	O
and	O
reduced	O
visual	O
acuity	O
during	O
the	O
clinical	O
course	O
of	O
ifn	O
therapy	O
were	O
observed	O
0	O
<EOS>	O
with	O
the	O
use	O
of	O
optical	O
coherence	O
tomography	O
(	O
oct	O
)	O
,	O
two	O
patient	O
with	O
ifn-associated	B-Drug
retinopathy	B-ADR
who	O
had	O
developed	O
macular	O
edema	O
and	O
reduced	O
visual	O
acuity	O
during	O
the	O
clinical	O
course	O
of	O
ifn	O
therapy	O
were	O
observed	O
0	O
<EOS>	O
late	O
development	O
of	O
diabetes	B-ADR
mellitus	I-ADR
after	O
interferon-alfa	B-Drug
and	O
ribavirin	O
therapy	O
for	O
chronic	O
hepatitis	O
c	O
:	O
a	O
case	O
report	O
0	O
<EOS>	O
late	O
development	O
of	O
diabetes	B-ADR
mellitus	I-ADR
after	O
interferon-alfa	O
and	O
ribavirin	B-Drug
therapy	O
for	O
chronic	O
hepatitis	O
c	O
:	O
a	O
case	O
report	O
0	O
